Entity,Code,Year,Nuclear (% equivalent primary energy)
Venezuela,VEN,1969,0
Venezuela,VEN,1970,0
Venezuela,VEN,1971,0
Venezuela,VEN,1972,0
Venezuela,VEN,1973,0
Venezuela,VEN,1974,0
Venezuela,VEN,1975,0
Venezuela,VEN,1976,0
Venezuela,VEN,1977,0
Venezuela,VEN,1978,0
Venezuela,VEN,1979,0
Venezuela,VEN,1980,0
Venezuela,VEN,1981,0
Venezuela,VEN,1982,0
Venezuela,VEN,1983,0
Venezuela,VEN,1984,0
Venezuela,VEN,1985,0
Venezuela,VEN,1986,0
Venezuela,VEN,1987,0
Venezuela,VEN,1988,0
Venezuela,VEN,1989,0
Venezuela,VEN,1990,0
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0
Venezuela,VEN,1993,0
Venezuela,VEN,1994,0
Venezuela,VEN,1995,0
Venezuela,VEN,1996,0
Venezuela,VEN,1997,0
Venezuela,VEN,1998,0
Venezuela,VEN,1999,0
Venezuela,VEN,2000,0
Venezuela,VEN,2001,0
Venezuela,VEN,2002,0
Venezuela,VEN,2003,0
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0
Venezuela,VEN,2006,0
Venezuela,VEN,2007,0
Venezuela,VEN,2008,0
Venezuela,VEN,2009,0
Venezuela,VEN,2010,0
Venezuela,VEN,2011,0
Venezuela,VEN,2012,0
Venezuela,VEN,2013,0
Venezuela,VEN,2014,0
Venezuela,VEN,2015,0
Venezuela,VEN,2016,0
Venezuela,VEN,2017,0
Venezuela,VEN,2018,0
Venezuela,VEN,2019,0
Venezuela,VEN,2020,0
Venezuela,VEN,2021,0
Venezuela,VEN,2022,0
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,0
Vietnam,VNM,1991,0
Vietnam,VNM,1992,0
Vietnam,VNM,1993,0
Vietnam,VNM,1994,0
Vietnam,VNM,1995,0
Vietnam,VNM,1996,0
Vietnam,VNM,1997,0
Vietnam,VNM,1998,0
Vietnam,VNM,1999,0
Vietnam,VNM,2000,0
Vietnam,VNM,2001,0
Vietnam,VNM,2002,0
Vietnam,VNM,2003,0
Vietnam,VNM,2004,0
Vietnam,VNM,2005,0
Vietnam,VNM,2006,0
Vietnam,VNM,2007,0
Vietnam,VNM,2008,0
Vietnam,VNM,2009,0
Vietnam,VNM,2010,0
Vietnam,VNM,2011,0
Vietnam,VNM,2012,0
Vietnam,VNM,2013,0
Vietnam,VNM,2014,0
Vietnam,VNM,2015,0
Vietnam,VNM,2016,0
Vietnam,VNM,2017,0
Vietnam,VNM,2018,0
Vietnam,VNM,2019,0
Vietnam,VNM,2020,0
Vietnam,VNM,2021,0
Vietnam,VNM,2022,0
Western Africa (EI),,1981,0
Western Africa (EI),,1982,0
Western Africa (EI),,1983,0
Western Africa (EI),,1984,0
Western Africa (EI),,1985,0
Western Africa (EI),,1986,0
Western Africa (EI),,1987,0
Western Africa (EI),,1988,0
Western Africa (EI),,1989,0
Western Africa (EI),,1990,0
Western Africa (EI),,1991,0
Western Africa (EI),,1992,0
Western Africa (EI),,1993,0
Western Africa (EI),,1994,0
Western Africa (EI),,1995,0
Western Africa (EI),,1996,0
Western Africa (EI),,1997,0
Western Africa (EI),,1998,0
Western Africa (EI),,1999,0
Western Africa (EI),,2000,0
Western Africa (EI),,2014,0
Western Africa (EI),,2015,0
World,OWID_WRL,1965,0.16733527
World,OWID_WRL,1966,0.21415555
World,OWID_WRL,1967,0.24577968
World,OWID_WRL,1968,0.29454565
World,OWID_WRL,1969,0.3272546
World,OWID_WRL,1970,0.39274982
World,OWID_WRL,1971,0.5247486
World,OWID_WRL,1972,0.6908929
World,OWID_WRL,1973,0.8746081
World,OWID_WRL,1974,1.136327
World,OWID_WRL,1975,1.5689932
World,OWID_WRL,1976,1.7425637
World,OWID_WRL,1977,2.0920198
World,OWID_WRL,1978,2.3361566
World,OWID_WRL,1979,2.348817
World,OWID_WRL,1980,2.5916312
World,OWID_WRL,1981,3.0733097
World,OWID_WRL,1982,3.3524957
World,OWID_WRL,1983,3.739096
World,OWID_WRL,1984,4.331851
World,OWID_WRL,1985,5.0112906
World,OWID_WRL,1986,5.249679
World,OWID_WRL,1987,5.518215
World,OWID_WRL,1988,5.797797
World,OWID_WRL,1989,5.8471985
World,OWID_WRL,1990,5.937715
World,OWID_WRL,1991,6.178484
World,OWID_WRL,1992,6.190195
World,OWID_WRL,1993,6.352945
World,OWID_WRL,1994,6.391295
World,OWID_WRL,1995,6.519936
World,OWID_WRL,1996,6.567923
World,OWID_WRL,1997,6.4559684
World,OWID_WRL,1998,6.5258512
World,OWID_WRL,1999,6.659049
World,OWID_WRL,2000,6.6354775
World,OWID_WRL,2001,6.711588
World,OWID_WRL,2002,6.632925
World,OWID_WRL,2003,6.2352347
World,OWID_WRL,2004,6.1707363
World,OWID_WRL,2005,5.9524903
World,OWID_WRL,2006,5.824059
World,OWID_WRL,2007,5.500954
World,OWID_WRL,2008,5.3866105
World,OWID_WRL,2009,5.3640003
World,OWID_WRL,2010,5.2170963
World,OWID_WRL,2011,4.8565083
World,OWID_WRL,2012,4.4324
World,OWID_WRL,2013,4.3645577
World,OWID_WRL,2014,4.380688
World,OWID_WRL,2015,4.376802
World,OWID_WRL,2016,4.363111
World,OWID_WRL,2017,4.286342
World,OWID_WRL,2018,4.247392
World,OWID_WRL,2019,4.334173
World,OWID_WRL,2020,4.3066607
World,OWID_WRL,2021,4.2405734
World,OWID_WRL,2022,3.994536
